Date,Vol State,Hmm state,True State,Adj CLose,Collective State,XOR,New State
1997-06-17,1,1.0,1.0,494.0,,,1.0
1997-06-18,1,1.0,1.0,491.8200073242188,,,1.0
1997-06-19,1,1.0,1.0,496.7300109863281,,,1.0
1997-06-20,1,1.0,1.0,496.5,,,1.0
1997-06-23,1,0.0,1.0,486.7900085449219,,State change,0.0
1997-06-24,1,0.0,1.0,495.0499877929688,,,0.0
1997-06-25,1,0.0,1.0,491.2900085449219,,,0.0
1997-06-26,1,1.0,1.0,488.5299987792969,,State change,1.0
1997-06-27,1,1.0,1.0,490.6700134277344,,,1.0
1997-06-30,1,1.0,1.0,489.6199951171875,,,1.0
1997-07-01,1,1.0,1.0,492.5899963378906,,,1.0
1997-07-02,1,1.0,1.0,498.7799987792969,,,1.0
1997-07-03,1,1.0,1.0,504.9700012207031,,,1.0
1997-07-07,1,1.0,1.0,503.1600036621094,,,1.0
1997-07-08,1,1.0,1.0,506.6900024414062,,,1.0
1997-07-09,1,1.0,1.0,501.6000061035156,,,1.0
1997-07-10,1,1.0,1.0,504.6199951171875,,,1.0
1997-07-11,1,1.0,1.0,506.6799926757812,,,1.0
1997-07-14,1,1.0,1.0,507.7900085449219,,,1.0
1997-07-15,1,1.0,1.0,511.5700073242188,,,1.0
1997-07-16,1,1.0,1.0,517.3499755859375,,,1.0
1997-07-17,1,1.0,1.0,514.47998046875,,,1.0
1997-07-18,1,0.0,1.0,507.0400085449219,,State change,0.0
1997-07-21,1,0.0,1.0,505.3099975585938,,,0.0
1997-07-22,1,0.0,1.0,515.47998046875,,,0.0
1997-07-23,1,1.0,1.0,517.2100219726562,,State change,1.0
1997-07-24,1,1.0,1.0,518.9400024414062,,,1.0
1997-07-25,1,1.0,1.0,518.3800048828125,,,1.0
1997-07-28,1,1.0,1.0,517.1300048828125,,,1.0
1997-07-29,1,1.0,1.0,520.1500244140625,,,1.0
1997-07-30,1,1.0,1.0,525.8900146484375,,,1.0
1997-07-31,1,1.0,1.0,527.010009765625,,,1.0
1997-08-01,1,1.0,1.0,523.9099731445312,,,1.0
1997-08-04,1,1.0,1.0,525.4600219726562,,,1.0
1997-08-05,1,1.0,1.0,527.27001953125,,,1.0
1997-08-06,1,1.0,1.0,531.3699951171875,,,1.0
1997-08-07,1,0.0,1.0,526.8699951171875,,State change,0.0
1997-08-08,1,0.0,1.0,517.4299926757812,,,0.0
1997-08-11,1,0.0,1.0,518.469970703125,,,0.0
1997-08-12,1,0.0,1.0,513.77001953125,,,0.0
1997-08-13,1,0.0,1.0,512.0999755859375,,,0.0
1997-08-14,1,0.0,1.0,513.6799926757812,,,0.0
1997-08-15,1,0.0,1.0,502.5599975585938,,,0.0
1997-08-18,1,0.0,1.0,507.260009765625,,,0.0
1997-08-19,1,0.0,1.0,514.27001953125,,,0.0
1997-08-20,1,0.0,1.0,521.4000244140625,,,0.0
1997-08-21,1,0.0,1.0,514.6500244140625,,,0.0
1997-08-22,1,0.0,1.0,513.530029296875,,,0.0
1997-08-25,1,0.0,1.0,512.75,,,0.0
1997-08-26,1,0.0,1.0,509.6199951171875,,,0.0
1997-08-27,1,0.0,1.0,510.2999877929688,,,0.0
1997-08-28,1,0.0,1.0,505.989990234375,,,0.0
1997-08-29,1,0.0,1.0,504.739990234375,,,0.0
1997-09-02,1,0.0,1.0,517.6400146484375,,,0.0
1997-09-03,1,1.0,1.0,518.3699951171875,,State change,1.0
1997-09-04,1,1.0,1.0,519.9199829101562,,,1.0
1997-09-05,1,1.0,1.0,520.010009765625,,,1.0
1997-09-08,1,1.0,1.0,521.5700073242188,,,1.0
1997-09-09,1,1.0,1.0,523.030029296875,,,1.0
1997-09-10,1,0.0,1.0,516.469970703125,,State change,0.0
1997-09-11,1,0.0,1.0,513.260009765625,,,0.0
1997-09-12,1,0.0,1.0,519.2899780273438,,,0.0
1997-09-15,1,0.0,1.0,517.6900024414062,,,0.0
1997-09-16,1,0.0,1.0,529.9600219726562,,,0.0
1997-09-17,1,1.0,1.0,529.5,,State change,1.0
1997-09-18,1,1.0,1.0,531.5900268554688,,,1.0
1997-09-19,1,1.0,1.0,533.1199951171875,,,1.0
1997-09-22,1,1.0,1.0,535.8699951171875,,,1.0
1997-09-23,1,1.0,1.0,534.2899780273438,,,1.0
1997-09-24,1,1.0,1.0,530.8200073242188,,,1.0
1997-09-25,1,1.0,1.0,527.4099731445312,,,1.0
1997-09-26,1,1.0,1.0,530.9299926757812,,,1.0
1997-09-29,1,1.0,1.0,535.1900024414062,,,1.0
1997-09-30,1,1.0,1.0,532.72998046875,,,1.0
1997-10-01,1,1.0,1.0,536.3499755859375,,,1.0
1997-10-02,1,1.0,1.0,539.3200073242188,,,1.0
1997-10-03,1,1.0,1.0,542.0499877929688,,,1.0
1997-10-06,1,1.0,1.0,546.010009765625,,,1.0
1997-10-07,1,1.0,1.0,551.25,,,1.0
1997-10-08,1,1.0,0.0,547.280029296875,,,1.0
1997-10-09,1,1.0,0.0,546.219970703125,,,1.0
1997-10-10,1,1.0,0.0,544.6400146484375,,,1.0
1997-10-13,1,1.0,0.0,545.219970703125,,,1.0
1997-10-14,1,1.0,0.0,545.719970703125,,,1.0
1997-10-15,1,1.0,0.0,543.7100219726562,,,1.0
1997-10-16,1,0.0,0.0,538.0599975585938,,State change,0.0
1997-10-17,1,0.0,0.0,531.1900024414062,,,0.0
1997-10-20,1,0.0,0.0,537.27001953125,,,0.0
1997-10-21,1,0.0,0.0,546.22998046875,,,0.0
1997-10-22,1,0.0,0.0,544.8200073242188,,,0.0
1997-10-23,1,0.0,0.0,534.6799926757812,,,0.0
1997-10-24,1,0.0,0.0,529.6799926757812,,,0.0
1997-10-27,1,-1.0,0.0,494.9100036621094,,State change,-1.0
1997-10-28,1,-1.0,1.0,516.5800170898438,,,-1.0
1997-10-29,1,-1.0,1.0,516.5800170898438,,,-1.0
1997-10-30,1,-1.0,1.0,508.0799865722656,,,-1.0
1997-10-31,1,-1.0,1.0,514.0700073242188,,,-1.0
1997-11-03,1,-1.0,1.0,526.6400146484375,,,-1.0
1997-11-04,1,0.0,1.0,527.989990234375,,State change,0.0
1997-11-05,1,0.0,1.0,529.7899780273438,,,0.0
1997-11-06,1,0.0,1.0,527.2100219726562,,,0.0
1997-11-07,1,0.0,1.0,520.7100219726562,,,0.0
1997-11-10,1,0.0,1.0,517.760009765625,,,0.0
1997-11-11,1,0.0,1.0,518.3699951171875,,,0.0
1997-11-12,1,0.0,1.0,508.239990234375,,,0.0
1997-11-13,1,0.0,1.0,512.9299926757812,,,0.0
1997-11-14,1,0.0,1.0,519.3499755859375,,,0.0
1997-11-17,1,0.0,1.0,529.1199951171875,,,0.0
1997-11-18,1,0.0,1.0,524.9299926757812,,,0.0
1997-11-19,1,0.0,1.0,527.5700073242188,,,0.0
1997-11-20,1,0.0,1.0,535.1799926757812,,,0.0
1997-11-21,1,0.0,1.0,536.9000244140625,,,0.0
1997-11-24,1,0.0,1.0,528.1900024414062,,,0.0
1997-11-25,1,0.0,1.0,530.27001953125,,,0.0
1997-11-26,1,0.0,1.0,531.1300048828125,,,0.0
1997-11-28,1,0.0,1.0,533.0800170898438,,,0.0
1997-12-01,1,0.0,1.0,543.2100219726562,,,0.0
1997-12-02,1,0.0,1.0,541.5800170898438,,,0.0
1997-12-03,1,0.0,1.0,544.4199829101562,,,0.0
1997-12-04,1,0.0,1.0,543.3099975585938,,,0.0
1997-12-05,1,0.0,1.0,548.8200073242188,,,0.0
1997-12-08,1,0.0,1.0,548.760009765625,,,0.0
1997-12-09,1,0.0,1.0,544.97998046875,,,0.0
1997-12-10,1,0.0,1.0,541.0499877929688,,,0.0
1997-12-11,1,0.0,1.0,532.489990234375,,,0.0
1997-12-12,1,0.0,1.0,531.0,,,0.0
1997-12-15,1,0.0,1.0,535.1699829101562,,,0.0
1997-12-16,1,0.0,1.0,538.3699951171875,,,0.0
1997-12-17,1,0.0,1.0,537.719970703125,,,0.0
1997-12-18,1,0.0,1.0,532.0599975585938,,,0.0
1997-12-19,1,0.0,1.0,528.47998046875,,,0.0
1997-12-22,1,0.0,1.0,531.8300170898438,,,0.0
1997-12-23,1,0.0,1.0,525.22998046875,,,0.0
1997-12-24,1,0.0,1.0,522.2000122070312,,,0.0
1997-12-26,1,0.0,1.0,524.0700073242188,,,0.0
1997-12-29,1,0.0,1.0,532.6900024414062,,,0.0
1997-12-30,1,0.0,1.0,542.3099975585938,,,0.0
1997-12-31,1,0.0,1.0,543.0499877929688,,,0.0
1998-01-02,1,0.0,1.0,544.47998046875,,,0.0
1998-01-05,1,0.0,1.0,545.760009765625,,,0.0
1998-01-06,1,0.0,1.0,539.8900146484375,,,0.0
1998-01-07,1,0.0,1.0,537.75,,,0.0
1998-01-08,1,0.0,1.0,533.3900146484375,,,0.0
1998-01-09,1,0.0,1.0,517.6799926757812,,,0.0
1998-01-12,1,0.0,1.0,522.030029296875,,,0.0
1998-01-13,1,0.0,1.0,529.7899780273438,,,0.0
1998-01-14,1,0.0,1.0,533.4400024414062,,,0.0
1998-01-15,1,0.0,1.0,530.0999755859375,,,0.0
1998-01-16,1,0.0,1.0,535.719970703125,,,0.0
1998-01-20,1,0.0,1.0,544.719970703125,,,0.0
1998-01-21,1,0.0,1.0,540.969970703125,,,0.0
1998-01-22,1,0.0,1.0,536.7999877929688,,,0.0
1998-01-23,1,0.0,1.0,533.8300170898438,,,0.0
1998-01-26,1,0.0,1.0,532.5,,,0.0
1998-01-27,1,0.0,1.0,538.02001953125,,,0.0
1998-01-28,1,0.0,1.0,543.3499755859375,,,0.0
1998-01-29,1,0.0,1.0,547.780029296875,,,0.0
1998-01-30,1,0.0,1.0,545.27001953125,,,0.0
1998-02-02,1,0.0,1.0,556.530029296875,,,0.0
1998-02-03,1,1.0,1.0,559.1799926757812,,State change,1.0
1998-02-04,1,1.0,1.0,560.1699829101562,,,1.0
1998-02-05,1,1.0,1.0,558.8900146484375,,,1.0
1998-02-06,1,1.0,1.0,563.219970703125,,,1.0
1998-02-09,1,1.0,1.0,562.7000122070312,,,1.0
1998-02-10,1,1.0,1.0,567.3699951171875,,,1.0
1998-02-11,1,1.0,1.0,568.2100219726562,,,1.0
1998-02-12,1,1.0,1.0,570.3800048828125,,,1.0
1998-02-13,1,1.0,1.0,568.9199829101562,,,1.0
1998-02-17,1,1.0,1.0,569.9199829101562,,,1.0
1998-02-18,1,1.0,1.0,574.719970703125,,,1.0
1998-02-19,1,1.0,1.0,573.1400146484375,,,1.0
1998-02-20,1,1.0,1.0,575.5399780273438,,,1.0
1998-02-23,1,1.0,1.0,577.8300170898438,,,1.0
1998-02-24,1,1.0,1.0,573.47998046875,,,1.0
1998-02-25,1,1.0,1.0,580.030029296875,,,1.0
1998-02-26,1,1.0,1.0,583.3400268554688,,,1.0
1998-02-27,1,1.0,1.0,583.5800170898438,,,1.0
1998-03-02,1,1.0,1.0,582.8699951171875,,,1.0
1998-03-03,1,1.0,1.0,584.6799926757812,,,1.0
1998-03-04,1,1.0,1.0,582.6199951171875,,,1.0
1998-03-05,1,1.0,1.0,575.7899780273438,,,1.0
1998-03-06,1,1.0,1.0,586.77001953125,,,1.0
1998-03-09,1,1.0,1.0,584.8300170898438,,,1.0
1998-03-10,1,1.0,1.0,591.260009765625,,,1.0
1998-03-11,1,1.0,1.0,594.0599975585938,,,1.0
1998-03-12,1,1.0,1.0,594.8099975585938,,,1.0
1998-03-13,1,1.0,1.0,594.2899780273438,,,1.0
1998-03-16,1,1.0,1.0,599.719970703125,,,1.0
1998-03-17,1,1.0,1.0,600.5,,,1.0
1998-03-18,1,1.0,1.0,603.2100219726562,,,1.0
1998-03-19,1,1.0,1.0,605.5499877929688,,,1.0
1998-03-20,1,1.0,1.0,609.5499877929688,,,1.0
1998-03-23,1,1.0,1.0,607.469970703125,,,1.0
1998-03-24,1,1.0,1.0,612.9000244140625,,,1.0
1998-03-25,1,1.0,1.0,611.22998046875,,,1.0
1998-03-26,1,1.0,1.0,610.9199829101562,,,1.0
1998-03-27,1,1.0,1.0,608.1400146484375,,,1.0
1998-03-30,1,1.0,1.0,607.0900268554688,,,1.0
1998-03-31,1,1.0,1.0,611.760009765625,,,1.0
1998-04-01,1,1.0,1.0,615.4099731445312,,,1.0
1998-04-02,1,1.0,1.0,621.2000122070312,,,1.0
1998-04-03,1,1.0,1.0,622.469970703125,,,1.0
1998-04-06,1,1.0,1.0,620.989990234375,,,1.0
1998-04-07,1,1.0,1.0,614.6099853515625,,,1.0
1998-04-08,1,1.0,1.0,610.8800048828125,,,1.0
1998-04-09,1,1.0,1.0,615.8099975585938,,,1.0
1998-04-13,1,1.0,1.0,615.6900024414062,,,1.0
1998-04-14,1,1.0,1.0,619.5,,,1.0
1998-04-15,1,1.0,1.0,621.6400146484375,,,1.0
1998-04-16,1,1.0,1.0,615.8200073242188,,,1.0
1998-04-17,1,1.0,1.0,623.1199951171875,,,1.0
1998-04-20,1,1.0,1.0,624.2999877929688,,,1.0
1998-04-21,1,1.0,1.0,625.510009765625,,,1.0
1998-04-22,1,1.0,1.0,627.2100219726562,,,1.0
1998-04-23,1,0.0,1.0,620.8599853515625,,State change,0.0
1998-04-24,1,0.0,1.0,614.5599975585938,,,0.0
1998-04-27,1,0.0,1.0,601.8099975585938,,,0.0
1998-04-28,1,1.0,1.0,602.4000244140625,,State change,1.0
1998-04-29,1,1.0,1.0,607.8200073242188,,,1.0
1998-04-30,1,1.0,1.0,616.9400024414062,,,1.0
1998-05-01,1,1.0,1.0,621.3599853515625,,,1.0
1998-05-04,1,1.0,1.0,622.2100219726562,,,1.0
1998-05-05,1,1.0,1.0,618.5800170898438,,,1.0
1998-05-06,1,1.0,1.0,613.1599731445312,,,1.0
1998-05-07,1,1.0,1.0,607.97998046875,,,1.0
1998-05-08,1,1.0,1.0,614.6599731445312,,,1.0
1998-05-11,1,1.0,1.0,613.3400268554688,,,1.0
1998-05-12,1,1.0,1.0,617.0599975585938,,,1.0
1998-05-13,1,1.0,1.0,618.4500122070312,,,1.0
1998-05-14,1,1.0,1.0,617.5499877929688,,,1.0
1998-05-15,1,1.0,1.0,612.6400146484375,,,1.0
1998-05-18,1,1.0,1.0,610.6099853515625,,,1.0
1998-05-19,1,1.0,1.0,612.9299926757812,,,1.0
1998-05-20,1,1.0,1.0,616.5,,,1.0
1998-05-21,1,1.0,1.0,614.219970703125,,,1.0
1998-05-22,1,1.0,1.0,611.2999877929688,,,1.0
1998-05-26,1,1.0,1.0,602.3400268554688,,,1.0
1998-05-27,1,1.0,1.0,600.3400268554688,,,1.0
1998-05-28,1,1.0,1.0,603.780029296875,,,1.0
1998-05-29,1,1.0,1.0,601.0599975585938,,,1.0
1998-06-01,1,1.0,1.0,599.77001953125,,,1.0
1998-06-02,1,1.0,1.0,600.6099853515625,,,1.0
1998-06-03,1,1.0,1.0,595.6500244140625,,,1.0
1998-06-04,1,1.0,1.0,601.72998046875,,,1.0
1998-06-05,1,1.0,1.0,610.969970703125,,,1.0
1998-06-08,1,1.0,1.0,612.5800170898438,,,1.0
1998-06-09,1,1.0,1.0,614.0499877929688,,,1.0
1998-06-10,1,1.0,1.0,609.9500122070312,,,1.0
1998-06-11,1,0.0,1.0,600.77001953125,,State change,0.0
1998-06-12,1,0.0,1.0,601.7999877929688,,,0.0
1998-06-15,1,0.0,1.0,590.4099731445312,,,0.0
1998-06-16,1,0.0,1.0,595.9600219726562,,,0.0
1998-06-17,1,0.0,1.0,605.9500122070312,,,0.0
1998-06-18,1,1.0,1.0,605.0800170898438,,State change,1.0
1998-06-19,1,1.0,1.0,602.0,,,1.0
1998-06-22,1,1.0,1.0,604.0499877929688,,,1.0
1998-06-23,1,1.0,1.0,612.469970703125,,,1.0
1998-06-24,1,1.0,1.0,619.1099853515625,,,1.0
1998-06-25,1,1.0,1.0,617.3400268554688,,,1.0
1998-06-26,1,1.0,1.0,619.0,,,1.0
1998-06-29,1,1.0,1.0,622.4299926757812,,,1.0
1998-06-30,1,1.0,1.0,620.6199951171875,,,1.0
1998-07-01,1,1.0,1.0,627.9500122070312,,,1.0
1998-07-02,1,1.0,1.0,626.9600219726562,,,1.0
1998-07-06,1,1.0,1.0,632.4199829101562,,,1.0
1998-07-07,1,1.0,1.0,631.3900146484375,,,1.0
1998-07-08,1,1.0,1.0,637.3300170898438,,,1.0
1998-07-09,1,1.0,1.0,633.9400024414062,,,1.0
1998-07-10,1,1.0,1.0,636.1099853515625,,,1.0
1998-07-13,1,1.0,1.0,636.7100219726562,,,1.0
1998-07-14,1,1.0,1.0,642.280029296875,,,1.0
1998-07-15,1,1.0,1.0,641.780029296875,,,1.0
1998-07-16,1,1.0,1.0,646.1900024414062,,,1.0
1998-07-17,1,1.0,1.0,647.5399780273438,,,1.0
1998-07-20,1,1.0,-1.0,646.5999755859375,,,1.0
1998-07-21,1,0.0,-1.0,636.6699829101562,,State change,0.0
1998-07-22,1,0.0,-1.0,634.8200073242188,,,0.0
1998-07-23,1,0.0,-1.0,622.1199951171875,,,0.0
1998-07-24,1,0.0,-1.0,622.0700073242188,,,0.0
1998-07-27,1,0.0,-1.0,623.280029296875,,,0.0
1998-07-28,1,0.0,-1.0,614.1599731445312,,,0.0
1998-07-29,1,0.0,-1.0,611.5599975585938,,,0.0
1998-07-30,1,0.0,-1.0,620.6500244140625,,,0.0
1998-07-31,1,0.0,-1.0,608.8200073242188,,,0.0
1998-08-03,1,0.0,-1.0,603.8699951171875,,,0.0
1998-08-04,1,0.0,-1.0,582.3099975585938,,,0.0
1998-08-05,1,0.0,-1.0,585.530029296875,,,0.0
1998-08-06,1,0.0,-1.0,591.5,,,0.0
1998-08-07,1,0.0,-1.0,593.8200073242188,,,0.0
1998-08-10,1,0.0,-1.0,590.2000122070312,,,0.0
1998-08-11,1,0.0,-1.0,580.8900146484375,,,0.0
1998-08-12,1,0.0,-1.0,589.780029296875,,,0.0
1998-08-13,1,0.0,-1.0,584.75,,,0.0
1998-08-14,1,0.0,-1.0,579.02001953125,,,0.0
1998-08-17,1,0.0,-1.0,588.510009765625,,,0.0
1998-08-18,1,0.0,-1.0,597.9299926757812,,,0.0
1998-08-19,1,0.0,-1.0,595.3099975585938,,,0.0
1998-08-20,1,0.0,-1.0,591.1300048828125,,,0.0
1998-08-21,1,0.0,-1.0,584.7000122070312,,,0.0
1998-08-24,1,0.0,-1.0,587.4000244140625,,,0.0
1998-08-25,1,0.0,-1.0,588.8200073242188,,,0.0
1998-08-26,1,0.0,-1.0,582.719970703125,,,0.0
1998-08-27,1,-1.0,-1.0,560.0,,State change,-1.0
1998-08-28,1,-1.0,-1.0,551.27001953125,,,-1.0
1998-08-31,1,-1.0,-1.0,514.6699829101562,,,-1.0
1998-09-01,1,-1.0,-1.0,531.8400268554688,,,-1.0
1998-09-02,1,-1.0,-1.0,532.7000122070312,,,-1.0
1998-09-03,1,-1.0,-1.0,527.3699951171875,,,-1.0
1998-09-04,1,-1.0,-1.0,523.1900024414062,,,-1.0
1998-09-08,-1,-1.0,-1.0,549.219970703125,,State change,-1
1998-09-09,-1,-1.0,-1.0,539.8300170898438,,,-1
1998-09-10,-1,-1.0,-1.0,525.9000244140625,,,-1
1998-09-11,-1,-1.0,-1.0,540.739990234375,,,-1
1998-09-14,-1,-1.0,-1.0,551.6400146484375,,,-1
1998-09-15,-1,-1.0,-1.0,555.8499755859375,,,-1
1998-09-16,-1,-1.0,-1.0,560.5499877929688,,,-1
1998-09-17,-1,-1.0,-1.0,547.489990234375,,,-1
1998-09-18,-1,-1.0,-1.0,549.8800048828125,,,-1
1998-09-21,-1,-1.0,-1.0,551.3499755859375,,,-1
1998-09-22,-1,-1.0,-1.0,555.260009765625,,,-1
1998-09-23,-1,-1.0,-1.0,573.530029296875,,,-1
1998-09-24,-1,-1.0,-1.0,561.5599975585938,,,-1
1998-09-25,-1,-1.0,-1.0,562.1099853515625,,,-1
1998-09-28,-1,-1.0,-1.0,564.0499877929688,,,-1
1998-09-29,-1,-1.0,-1.0,563.7999877929688,,,-1
1998-09-30,-1,-1.0,-1.0,548.72998046875,,,-1
1998-10-01,-1,-1.0,-1.0,531.0900268554688,,,-1
1998-10-02,-1,-1.0,-1.0,538.9000244140625,,,-1
1998-10-05,-1,-1.0,-1.0,529.010009765625,,,-1
1998-10-06,-1,-1.0,-1.0,526.0499877929688,,,-1
1998-10-07,1,-1.0,-1.0,517.3900146484375,,State change,1
1998-10-08,1,-1.0,-1.0,509.1000061035156,,,1
1998-10-09,1,-1.0,1.0,522.760009765625,,,1
1998-10-12,1,-1.0,1.0,530.9500122070312,,,1
1998-10-13,1,-1.0,1.0,528.489990234375,,,1
1998-10-14,1,-1.0,1.0,534.6599731445312,,,1
1998-10-15,1,-1.0,1.0,556.510009765625,,,1
1998-10-16,1,0.0,1.0,562.4000244140625,,State change,0.0
1998-10-19,1,1.0,1.0,567.239990234375,,State change,1.0
1998-10-20,1,1.0,1.0,569.3699951171875,,,1.0
1998-10-21,1,1.0,1.0,572.3200073242188,,,1.0
1998-10-22,1,1.0,1.0,577.1900024414062,,,1.0
1998-10-23,1,1.0,1.0,573.8099975585938,,,1.0
1998-10-26,1,1.0,1.0,575.77001953125,,,1.0
1998-10-27,1,1.0,1.0,572.4299926757812,,,1.0
1998-10-28,1,1.0,1.0,573.8800048828125,,,1.0
1998-10-29,1,1.0,1.0,582.9600219726562,,,1.0
1998-10-30,1,1.0,1.0,590.0800170898438,,,1.0
1998-11-02,1,1.0,1.0,598.4199829101562,,,1.0
1998-11-03,1,1.0,1.0,597.9099731445312,,,1.0
1998-11-04,1,1.0,1.0,603.010009765625,,,1.0
1998-11-05,1,1.0,1.0,610.7899780273438,,,1.0
1998-11-06,1,1.0,1.0,614.7999877929688,,,1.0
1998-11-09,1,1.0,1.0,609.239990234375,,,1.0
1998-11-10,1,1.0,1.0,608.010009765625,,,1.0
1998-11-11,1,1.0,1.0,603.8699951171875,,,1.0
1998-11-12,1,1.0,1.0,602.3800048828125,,,1.0
1998-11-13,1,1.0,1.0,605.6900024414062,,,1.0
1998-11-16,1,1.0,1.0,610.6900024414062,,,1.0
1998-11-17,1,1.0,1.0,612.6400146484375,,,1.0
1998-11-18,1,1.0,1.0,615.9099731445312,,,1.0
1998-11-19,1,1.0,1.0,620.0800170898438,,,1.0
1998-11-20,1,1.0,1.0,625.1300048828125,,,1.0
1998-11-23,1,0.0,1.0,637.4400024414062,,State change,0.0
1998-11-24,1,0.0,1.0,634.8099975585938,,,0.0
1998-11-25,1,0.0,1.0,637.1500244140625,,,0.0
1998-11-27,1,0.0,1.0,640.02001953125,,,0.0
1998-11-30,1,0.0,1.0,625.52001953125,,,0.0
1998-12-01,1,0.0,1.0,631.1400146484375,,,0.0
1998-12-02,1,0.0,1.0,629.780029296875,,,0.0
1998-12-03,1,0.0,1.0,619.969970703125,,,0.0
1998-12-04,1,0.0,1.0,632.780029296875,,,0.0
1998-12-07,1,0.0,1.0,638.4099731445312,,,0.0
1998-12-08,1,0.0,1.0,635.4400024414062,,,0.0
1998-12-09,1,0.0,1.0,635.8200073242188,,,0.0
1998-12-10,1,0.0,1.0,625.8400268554688,,,0.0
1998-12-11,1,0.0,1.0,625.760009765625,,,0.0
1998-12-14,1,0.0,1.0,612.5499877929688,,,0.0
1998-12-15,1,0.0,1.0,623.1500244140625,,,0.0
1998-12-16,1,0.0,1.0,622.7100219726562,,,0.0
1998-12-17,1,0.0,1.0,632.3300170898438,,,0.0
1998-12-18,1,0.0,1.0,636.739990234375,,,0.0
1998-12-21,1,0.0,1.0,645.1099853515625,,,0.0
1998-12-22,1,0.0,1.0,644.969970703125,,,0.0
1998-12-23,1,0.0,1.0,657.2999877929688,,,0.0
1998-12-24,1,0.0,1.0,656.5800170898438,,,0.0
1998-12-28,1,0.0,1.0,657.6199951171875,,,0.0
1998-12-29,1,0.0,1.0,665.25,,,0.0
1998-12-30,1,0.0,1.0,662.0999755859375,,,0.0
1998-12-31,1,0.0,1.0,664.27001953125,,,0.0
1999-01-04,1,0.0,1.0,663.1599731445312,,,0.0
1999-01-05,1,0.0,1.0,670.8499755859375,,,0.0
1999-01-06,1,0.0,1.0,684.8200073242188,,,0.0
1999-01-07,1,0.0,1.0,683.9199829101562,,,0.0
1999-01-08,1,0.0,1.0,687.1099853515625,,,0.0
1999-01-11,1,0.0,1.0,682.8499755859375,,,0.0
1999-01-12,1,0.0,1.0,670.47998046875,,,0.0
1999-01-13,1,0.0,1.0,667.3099975585938,,,0.0
1999-01-14,1,0.0,1.0,655.510009765625,,,0.0
1999-01-15,1,0.0,1.0,671.1799926757812,,,0.0
1999-01-19,1,0.0,1.0,676.1500244140625,,,0.0
1999-01-20,1,0.0,1.0,677.719970703125,,,0.0
1999-01-21,1,0.0,1.0,666.0999755859375,,,0.0
1999-01-22,1,0.0,1.0,661.22998046875,,,0.0
1999-01-25,1,0.0,1.0,664.989990234375,,,0.0
1999-01-26,1,0.0,1.0,674.0,,,0.0
1999-01-27,1,0.0,1.0,668.760009765625,,,0.0
1999-01-28,1,0.0,1.0,679.8300170898438,,,0.0
1999-01-29,1,0.0,1.0,686.6300048828125,,,0.0
1999-02-01,1,0.0,1.0,683.5599975585938,,,0.0
1999-02-02,1,0.0,1.0,677.6799926757812,,,0.0
1999-02-03,1,0.0,1.0,683.280029296875,,,0.0
1999-02-04,1,0.0,1.0,670.72998046875,,,0.0
1999-02-05,1,0.0,1.0,664.969970703125,,,0.0
1999-02-08,1,0.0,1.0,666.6300048828125,,,0.0
1999-02-09,1,0.0,1.0,652.1300048828125,,,0.0
1999-02-10,1,0.0,1.0,654.2899780273438,,,0.0
1999-02-11,1,0.0,1.0,670.5800170898438,,,0.0
1999-02-12,1,0.0,1.0,657.8800048828125,,,0.0
1999-02-16,1,0.0,1.0,663.0800170898438,,,0.0
1999-02-17,1,0.0,1.0,653.5800170898438,,,0.0
1999-02-18,1,0.0,1.0,660.4099731445312,,,0.0
1999-02-19,1,0.0,1.0,661.8499755859375,,,0.0
1999-02-22,1,0.0,1.0,678.4099731445312,,,0.0
1999-02-23,1,0.0,1.0,678.3499755859375,,,0.0
1999-02-24,1,0.0,1.0,669.6300048828125,,,0.0
1999-02-25,1,0.0,1.0,664.77001953125,,,0.0
1999-02-26,1,0.0,1.0,661.4299926757812,,,0.0
1999-03-01,1,0.0,1.0,661.239990234375,,,0.0
1999-03-02,1,0.0,1.0,656.5700073242188,,,0.0
1999-03-03,1,0.0,1.0,656.77001953125,,,0.0
1999-03-04,1,0.0,1.0,665.9000244140625,,,0.0
1999-03-05,1,0.0,1.0,679.97998046875,,,0.0
1999-03-08,1,1.0,1.0,683.8900146484375,,State change,1.0
1999-03-09,1,1.0,1.0,682.2000122070312,,,1.0
1999-03-10,1,1.0,1.0,685.6599731445312,,,1.0
1999-03-11,1,1.0,1.0,690.6400146484375,,,1.0
1999-03-12,1,1.0,1.0,688.5900268554688,,,1.0
1999-03-15,1,1.0,1.0,694.8800048828125,,,1.0
1999-03-16,1,1.0,1.0,694.2000122070312,,,1.0
1999-03-17,1,1.0,1.0,690.2000122070312,,,1.0
1999-03-18,1,0.0,1.0,698.8800048828125,,State change,0.0
1999-03-19,1,0.0,1.0,689.6400146484375,,,0.0
1999-03-22,1,0.0,1.0,687.8499755859375,,,0.0
1999-03-23,1,0.0,1.0,670.0599975585938,,,0.0
1999-03-24,1,0.0,1.0,673.7899780273438,,,0.0
1999-03-25,1,0.0,1.0,685.0800170898438,,,0.0
1999-03-26,1,0.0,1.0,681.6699829101562,,,0.0
1999-03-29,1,0.0,1.0,695.6199951171875,,,0.0
1999-03-30,1,0.0,1.0,690.9500122070312,,,0.0
1999-03-31,1,0.0,1.0,684.780029296875,,,0.0
