,Date,Adj Close,State
222,1988-07-28,152.24000549316406,1
223,1988-07-29,155.0800018310547,1
224,1988-08-01,155.32000732421875,1
225,1988-08-02,155.32000732421875,1
226,1988-08-03,155.80999755859375,1
227,1988-08-04,155.39999389648438,1
228,1988-08-05,154.94000244140625,1
229,1988-08-08,154.38999938964844,1
230,1988-08-09,152.5399932861328,1
231,1988-08-10,150.0399932861328,1
232,1988-08-11,150.41000366210938,1
233,1988-08-12,150.3000030517578,1
234,1988-08-15,148.2899932861328,1
235,1988-08-16,149.24000549316406,1
236,1988-08-17,149.3800048828125,1
237,1988-08-18,149.58999633789062,1
238,1988-08-19,149.3000030517578,1
239,1988-08-22,147.63999938964844,1
240,1988-08-23,147.64999389648438,1
241,1988-08-24,149.5800018310547,1
242,1988-08-25,148.6300048828125,1
243,1988-08-26,148.88999938964844,1
244,1988-08-29,150.22999572753906,1
245,1988-08-30,150.38999938964844,1
246,1988-08-31,150.05999755859375,1
247,1988-09-01,148.41000366210938,1
248,1988-09-02,151.30999755859375,1
249,1988-09-06,152.32000732421875,1
250,1988-09-07,152.0800018310547,1
251,1988-09-08,152.27999877929688,1
252,1988-09-09,152.8300018310547,1
253,1988-09-12,152.6699981689453,1
254,1988-09-13,153.11000061035156,1
255,1988-09-14,154.05999755859375,1
256,1988-09-15,153.52000427246094,1
257,1988-09-16,154.7100067138672,1
258,1988-09-19,153.88999938964844,1
259,1988-09-20,154.36000061035156,1
260,1988-09-21,154.6199951171875,1
261,1988-09-22,154.14999389648438,1
262,1988-09-23,154.44000244140625,1
263,1988-09-26,153.94000244140625,1
264,1988-09-27,153.6300048828125,1
265,1988-09-28,154.02999877929688,1
266,1988-09-29,155.77999877929688,1
267,1988-09-30,155.69000244140625,1
268,1988-10-03,155.1999969482422,1
269,1988-10-04,154.88999938964844,1
270,1988-10-05,155.52999877929688,1
271,1988-10-06,155.82000732421875,1
272,1988-10-07,158.4499969482422,1
273,1988-10-10,158.52000427246094,1
274,1988-10-11,158.3699951171875,1
275,1988-10-12,156.3800048828125,1
276,1988-10-13,156.9499969482422,1
277,1988-10-14,157.08999633789062,1
278,1988-10-17,157.47000122070312,1
279,1988-10-18,158.83999633789062,1
280,1988-10-19,157.74000549316406,1
281,1988-10-20,160.52999877929688,1
282,1988-10-21,160.86000061035156,1
283,1988-10-24,160.2899932861328,1
284,1988-10-25,160.25,1
285,1988-10-26,159.6999969482422,1
286,1988-10-27,157.5399932861328,1
287,1988-10-28,158.1699981689453,1
288,1988-10-31,158.36000061035156,1
289,1988-11-01,158.3800048828125,1
290,1988-11-02,158.32000732421875,1
291,1988-11-03,158.4499969482422,1
292,1988-11-04,157.10000610351562,1
293,1988-11-07,155.67999267578125,1
294,1988-11-08,156.3300018310547,1
295,1988-11-09,155.4199981689453,1
296,1988-11-10,155.60000610351562,1
297,1988-11-11,152.72999572753906,1
298,1988-11-14,152.47000122070312,1
299,1988-11-15,152.72000122070312,1
300,1988-11-16,150.32000732421875,1
301,1988-11-17,150.55999755859375,1
302,1988-11-18,151.42999267578125,1
303,1988-11-21,151.1300048828125,1
304,1988-11-22,151.5500030517578,1
305,1988-11-23,152.50999450683594,1
306,1988-11-25,151.6300048828125,1
307,1988-11-28,152.25999450683594,1
308,1988-11-29,153.4600067138672,1
309,1988-11-30,154.97999572753906,1
310,1988-12-01,154.61000061035156,1
311,1988-12-02,154.32000732421875,1
312,1988-12-05,155.75999450683594,1
313,1988-12-06,157.0500030517578,1
314,1988-12-07,157.36000061035156,1
315,1988-12-08,156.58999633789062,1
316,1988-12-09,156.80999755859375,1
317,1988-12-12,156.5500030517578,1
318,1988-12-13,156.41000366210938,1
319,1988-12-14,155.88999938964844,1
320,1988-12-15,155.44000244140625,1
321,1988-12-16,156.47999572753906,1
322,1988-12-19,157.63999938964844,1
323,1988-12-20,157.0800018310547,1
324,1988-12-21,156.99000549316406,1
325,1988-12-22,156.8300018310547,1
326,1988-12-23,157.38999938964844,1
327,1988-12-27,156.89999389648438,1
328,1988-12-28,157.1199951171875,1
329,1988-12-29,158.27999877929688,1
330,1988-12-30,157.80999755859375,1
331,1989-01-03,156.55999755859375,1
332,1989-01-04,158.6699981689453,1
333,1989-01-05,159.0,1
334,1989-01-06,159.47000122070312,1
335,1989-01-09,159.67999267578125,1
336,1989-01-10,159.3800048828125,1
337,1989-01-11,160.10000610351562,1
338,1989-01-12,160.6999969482422,1
339,1989-01-13,161.00999450683594,1
340,1989-01-16,161.22000122070312,1
341,1989-01-17,160.86000061035156,1
342,1989-01-18,162.3699951171875,1
343,1989-01-19,162.6999969482422,1
344,1989-01-20,162.57000732421875,1
345,1989-01-23,161.50999450683594,1
346,1989-01-24,163.33999633789062,1
347,1989-01-25,163.77000427246094,1
348,1989-01-26,165.1199951171875,1
349,1989-01-27,166.25999450683594,1
350,1989-01-30,166.88999938964844,1
351,1989-01-31,168.17999267578125,1
352,1989-02-01,168.16000366210938,1
353,1989-02-02,168.17999267578125,1
354,1989-02-03,168.3300018310547,1
355,1989-02-06,167.92999267578125,1
356,1989-02-07,169.83999633789062,1
357,1989-02-08,169.44000244140625,1
358,1989-02-09,167.9199981689453,1
359,1989-02-10,165.75,1
360,1989-02-13,165.8699951171875,1
361,1989-02-14,165.69000244140625,1
362,1989-02-15,166.97000122070312,1
363,1989-02-16,167.3699951171875,1
364,1989-02-17,168.33999633789062,1
365,1989-02-21,167.9499969482422,1
366,1989-02-22,165.4600067138672,1
367,1989-02-23,165.9600067138672,1
368,1989-02-24,163.61000061035156,1
369,1989-02-27,163.82000732421875,1
370,1989-02-28,164.35000610351562,1
371,1989-03-01,163.67999267578125,1
372,1989-03-02,165.1300048828125,1
373,1989-03-03,165.77000427246094,1
374,1989-03-06,167.4600067138672,1
375,1989-03-07,167.14999389648438,1
376,1989-03-08,167.3000030517578,1
377,1989-03-09,167.1699981689453,1
378,1989-03-10,166.72000122070312,1
379,1989-03-13,167.86000061035156,1
380,1989-03-14,167.75,1
381,1989-03-15,168.47000122070312,1
382,1989-03-16,169.9199981689453,1
383,1989-03-17,166.3300018310547,1
384,1989-03-20,164.8000030517578,1
385,1989-03-21,165.55999755859375,1
386,1989-03-22,165.1300048828125,1
387,1989-03-23,164.47999572753906,1
388,1989-03-27,165.1199951171875,1
389,1989-03-28,165.72000122070312,1
390,1989-03-29,166.13999938964844,1
391,1989-03-30,166.32000732421875,1
392,1989-03-31,167.6199951171875,1
393,1989-04-03,168.4499969482422,1
394,1989-04-04,167.9499969482422,1
395,1989-04-05,168.47999572753906,1
396,1989-04-06,168.0800018310547,1
397,1989-04-07,169.05999755859375,1
398,1989-04-10,169.05999755859375,1
399,1989-04-11,169.8000030517578,1
400,1989-04-12,170.16000366210938,1
401,1989-04-13,168.8699951171875,1
402,1989-04-14,171.22000122070312,1
403,1989-04-17,171.39999389648438,1
404,1989-04-18,173.44000244140625,1
405,1989-04-19,174.05999755859375,1
406,1989-04-20,173.67999267578125,1
407,1989-04-21,175.24000549316406,1
408,1989-04-24,174.85000610351562,1
409,1989-04-25,174.0399932861328,1
410,1989-04-26,174.22999572753906,1
411,1989-04-27,175.55999755859375,1
412,1989-04-28,175.72999572753906,1
413,1989-05-01,175.5,1
414,1989-05-02,175.1300048828125,1
415,1989-05-03,175.22000122070312,1
416,1989-05-04,175.11000061035156,1
417,1989-05-05,175.16000366210938,1
418,1989-05-08,174.30999755859375,1
419,1989-05-09,173.91000366210938,1
420,1989-05-10,174.22999572753906,1
421,1989-05-11,174.82000732421875,1
422,1989-05-12,178.1699981689453,1
423,1989-05-15,179.3300018310547,1
424,1989-05-16,179.00999450683594,1
425,1989-05-17,180.22999572753906,1
426,1989-05-18,180.61000061035156,1
427,1989-05-19,182.1999969482422,1
428,1989-05-22,182.60000610351562,1
429,1989-05-23,180.9199981689453,1
430,1989-05-24,181.32000732421875,1
431,1989-05-25,181.47000122070312,1
432,1989-05-26,182.75,1
433,1989-05-30,181.6699981689453,1
434,1989-05-31,181.6699981689453,1
435,1989-06-01,183.33999633789062,1
436,1989-06-02,185.19000244140625,1
437,1989-06-05,183.50999450683594,1
438,1989-06-06,184.4199981689453,1
439,1989-06-07,185.9600067138672,1
440,1989-06-08,185.99000549316406,1
441,1989-06-09,185.9499969482422,1
442,1989-06-12,185.72000122070312,1
443,1989-06-13,184.50999450683594,1
444,1989-06-14,184.39999389648438,1
445,1989-06-15,182.44000244140625,1
446,1989-06-16,183.0399932861328,1
447,1989-06-19,183.14999389648438,1
448,1989-06-20,182.83999633789062,1
449,1989-06-21,182.49000549316406,1
450,1989-06-22,183.30999755859375,1
451,1989-06-23,186.02000427246094,1
452,1989-06-26,185.3800048828125,1
453,1989-06-27,186.35000610351562,1
454,1989-06-28,184.9499969482422,1
455,1989-06-29,181.6999969482422,1
456,1989-06-30,180.77000427246094,1
457,1989-07-03,181.35000610351562,1
458,1989-07-05,181.99000549316406,1
459,1989-07-06,182.6199951171875,1
460,1989-07-07,184.41000366210938,1
461,1989-07-10,185.5,1
462,1989-07-11,186.44000244140625,1
463,1989-07-12,187.0399932861328,1
464,1989-07-13,187.25,1
465,1989-07-14,188.02999877929688,1
466,1989-07-17,188.39999389648438,1
467,1989-07-18,187.86000061035156,1
468,1989-07-19,190.05999755859375,1
469,1989-07-20,188.97000122070312,1
470,1989-07-21,189.91000366210938,1
471,1989-07-24,188.7100067138672,1
472,1989-07-25,188.82000732421875,1
473,1989-07-26,190.80999755859375,1
474,1989-07-27,192.8800048828125,1
475,1989-07-28,193.05999755859375,1
476,1989-07-31,195.0,1
477,1989-08-01,193.97999572753906,1
478,1989-08-02,194.3000030517578,1
479,1989-08-03,194.74000549316406,1
480,1989-08-04,194.36000061035156,1
481,1989-08-07,196.97000122070312,1
482,1989-08-08,197.02999877929688,1
483,1989-08-09,196.02000427246094,1
484,1989-08-10,196.77000427246094,1
485,1989-08-11,195.19000244140625,1
486,1989-08-14,194.22000122070312,1
487,1989-08-15,194.91000366210938,1
488,1989-08-16,195.36000061035156,1
489,1989-08-17,194.8300018310547,1
490,1989-08-18,195.57000732421875,1
491,1989-08-21,192.91000366210938,1
492,1989-08-22,193.00999450683594,1
493,1989-08-23,194.77999877929688,1
494,1989-08-24,198.2100067138672,1
495,1989-08-25,197.83999633789062,1
496,1989-08-28,198.5,1
497,1989-08-29,197.4600067138672,1
498,1989-08-30,197.94000244140625,1
499,1989-08-31,198.35000610351562,1
500,1989-09-01,199.52999877929688,1
501,1989-09-05,199.0500030517578,1
502,1989-09-06,197.33999633789062,1
503,1989-09-07,196.99000549316406,1
504,1989-09-08,197.25999450683594,1
505,1989-09-11,196.63999938964844,1
506,1989-09-12,197.27000427246094,1
507,1989-09-13,195.77000427246094,1
508,1989-09-14,194.39999389648438,1
509,1989-09-15,194.92999267578125,1
510,1989-09-18,195.67999267578125,1
511,1989-09-19,195.72000122070312,1
512,1989-09-20,195.64999389648438,1
513,1989-09-21,195.4199981689453,1
514,1989-09-22,196.02999877929688,1
515,1989-09-25,194.5800018310547,1
516,1989-09-26,194.8000030517578,1
517,1989-09-27,195.11000061035156,1
518,1989-09-28,196.91000366210938,1
519,1989-09-29,197.41000366210938,1
520,1989-10-02,198.38999938964844,1
521,1989-10-03,200.2899932861328,1
522,1989-10-04,201.42999267578125,1
523,1989-10-05,201.61000061035156,1
524,1989-10-06,202.60000610351562,1
525,1989-10-09,203.10000610351562,1
526,1989-10-10,202.75,1
527,1989-10-11,201.60000610351562,1
528,1989-10-12,200.7899932861328,1
529,1989-10-13,189.4600067138672,0
530,1989-10-16,193.0399932861328,0
531,1989-10-17,192.19000244140625,0
532,1989-10-18,192.72000122070312,0
533,1989-10-19,195.69000244140625,0
534,1989-10-20,195.6699981689453,0
535,1989-10-23,194.3800048828125,0
536,1989-10-24,193.32000732421875,0
537,1989-10-25,192.88999938964844,0
538,1989-10-26,190.60000610351562,0
539,1989-10-27,188.82000732421875,0
540,1989-10-30,188.7100067138672,0
541,1989-10-31,191.33999633789062,0
542,1989-11-01,191.9499969482422,0
543,1989-11-02,190.6199951171875,0
544,1989-11-03,190.24000549316406,0
545,1989-11-06,187.6300048828125,0
546,1989-11-07,188.5800018310547,1
547,1989-11-08,190.4600067138672,1
548,1989-11-09,189.82000732421875,1
549,1989-11-10,190.99000549316406,1
550,1989-11-13,191.22999572753906,1
551,1989-11-14,190.4600067138672,1
552,1989-11-15,191.72000122070312,1
553,1989-11-16,191.7100067138672,1
554,1989-11-17,192.24000549316406,1
555,1989-11-20,191.05999755859375,1
556,1989-11-21,190.97999572753906,1
557,1989-11-22,192.11000061035156,1
558,1989-11-24,193.1699981689453,1
559,1989-11-27,193.92999267578125,1
560,1989-11-28,194.10000610351562,1
561,1989-11-29,193.07000732421875,1
562,1989-11-30,194.0500030517578,1
563,1989-12-01,196.22000122070312,1
564,1989-12-04,196.6999969482422,1
565,1989-12-05,195.89999389648438,1
566,1989-12-06,195.41000366210938,1
567,1989-12-07,194.88999938964844,1
568,1989-12-08,195.33999633789062,1
569,1989-12-11,195.02999877929688,1
570,1989-12-12,196.30999755859375,1
571,1989-12-13,196.86000061035156,1
572,1989-12-14,195.83999633789062,1
573,1989-12-15,195.1699981689453,1
574,1989-12-18,191.75,1
575,1989-12-19,190.97000122070312,1
576,1989-12-20,191.17999267578125,1
577,1989-12-21,192.3000030517578,1
578,1989-12-22,193.83999633789062,1
579,1989-12-26,193.66000366210938,1
580,1989-12-27,194.75999450683594,1
581,1989-12-28,195.72000122070312,1
582,1989-12-29,197.27999877929688,1
583,1990-01-02,200.30999755859375,0
584,1990-01-03,200.11000061035156,0
585,1990-01-04,198.85000610351562,0
586,1990-01-05,196.86000061035156,0
587,1990-01-08,197.5399932861328,0
588,1990-01-09,195.5,0
589,1990-01-10,194.02999877929688,0
590,1990-01-11,194.5,0
591,1990-01-12,189.9499969482422,0
592,1990-01-15,188.24000549316406,0
593,1990-01-16,190.05999755859375,0
594,1990-01-17,188.55999755859375,0
595,1990-01-18,188.7100067138672,0
596,1990-01-19,189.35000610351562,0
597,1990-01-22,184.88999938964844,0
598,1990-01-23,185.1199951171875,0
599,1990-01-24,184.10000610351562,0
600,1990-01-25,182.19000244140625,0
601,1990-01-26,181.6300048828125,0
602,1990-01-29,181.02000427246094,0
603,1990-01-30,179.4199981689453,0
604,1990-01-31,182.50999450683594,0
605,1990-02-01,182.61000061035156,1
606,1990-02-02,184.00999450683594,1
607,1990-02-05,184.60000610351562,1
608,1990-02-06,183.5800018310547,1
609,1990-02-07,185.57000732421875,1
610,1990-02-08,185.3800048828125,1
611,1990-02-09,185.80999755859375,1
612,1990-02-12,184.07000732421875,1
613,1990-02-13,184.35000610351562,1
614,1990-02-14,184.8000030517578,1
615,1990-02-15,186.3300018310547,1
616,1990-02-16,185.3699951171875,1
617,1990-02-20,182.89999389648438,1
618,1990-02-21,182.52999877929688,1
619,1990-02-22,181.83999633789062,1
620,1990-02-23,180.89999389648438,1
621,1990-02-26,182.85000610351562,1
622,1990-02-27,183.82000732421875,1
623,1990-02-28,184.83999633789062,1
624,1990-03-01,185.33999633789062,1
625,1990-03-02,186.9499969482422,1
626,1990-03-05,186.13999938964844,1
627,1990-03-06,188.10000610351562,1
628,1990-03-07,187.75,1
629,1990-03-08,189.42999267578125,1
630,1990-03-09,188.41000366210938,1
631,1990-03-12,188.75999450683594,1
632,1990-03-13,187.5,1
633,1990-03-14,187.9199981689453,1
634,1990-03-15,188.4600067138672,1
635,1990-03-16,190.27999877929688,1
636,1990-03-19,191.05999755859375,1
637,1990-03-20,190.10000610351562,1
638,1990-03-21,189.27999877929688,1
639,1990-03-22,187.07000732421875,1
640,1990-03-23,187.91000366210938,1
641,1990-03-26,188.16000366210938,1
642,1990-03-27,189.92999267578125,1
643,1990-03-28,190.05999755859375,1
644,1990-03-29,189.41000366210938,1
645,1990-03-30,189.1300048828125,1
646,1990-04-02,188.3800048828125,1
647,1990-04-03,190.83999633789062,1
648,1990-04-04,189.6300048828125,1
649,1990-04-05,189.35000610351562,1
650,1990-04-06,188.86000061035156,1
651,1990-04-09,189.41000366210938,1
652,1990-04-10,189.80999755859375,1
653,1990-04-11,189.88999938964844,1
654,1990-04-12,191.1699981689453,1
655,1990-04-16,191.39999389648438,1
656,1990-04-17,191.30999755859375,1
657,1990-04-18,189.2899932861328,1
658,1990-04-19,187.88999938964844,1
659,1990-04-20,186.3300018310547,1
660,1990-04-23,184.11000061035156,1
661,1990-04-24,183.69000244140625,1
662,1990-04-25,184.52999877929688,1
663,1990-04-26,184.8699951171875,1
664,1990-04-27,182.9499969482422,1
665,1990-04-30,183.75999450683594,1
666,1990-05-01,184.52999877929688,1
667,1990-05-02,185.61000061035156,1
668,1990-05-03,186.22000122070312,1
669,1990-05-04,187.6300048828125,1
670,1990-05-07,188.72000122070312,1
671,1990-05-08,189.4199981689453,1
672,1990-05-09,189.75999450683594,1
673,1990-05-10,190.41000366210938,1
674,1990-05-11,194.44000244140625,1
675,1990-05-14,195.9600067138672,1
676,1990-05-15,195.77000427246094,1
677,1990-05-16,195.6300048828125,1
678,1990-05-17,195.99000549316406,1
679,1990-05-18,196.13999938964844,1
680,1990-05-21,198.0399932861328,1
681,1990-05-22,198.3800048828125,1
682,1990-05-23,198.94000244140625,1
683,1990-05-24,198.6999969482422,1
684,1990-05-25,196.82000732421875,1
685,1990-05-29,199.6300048828125,1
686,1990-05-30,199.72999572753906,1
687,1990-05-31,199.83999633789062,1
688,1990-06-01,201.02000427246094,1
689,1990-06-04,203.27000427246094,1
690,1990-06-05,203.00999450683594,1
691,1990-06-06,202.25999450683594,1
692,1990-06-07,201.33999633789062,1
693,1990-06-08,199.13999938964844,1
694,1990-06-11,200.52999877929688,1
695,1990-06-12,202.85000610351562,1
696,1990-06-13,202.3699951171875,1
697,1990-06-14,201.30999755859375,1
698,1990-06-15,201.19000244140625,1
699,1990-06-18,198.13999938964844,1
700,1990-06-19,198.77000427246094,1
701,1990-06-20,198.9499969482422,1
702,1990-06-21,199.61000061035156,1
703,1990-06-22,197.39999389648438,1
704,1990-06-25,195.67999267578125,1
705,1990-06-26,195.47999572753906,1
706,1990-06-27,196.86000061035156,1
707,1990-06-28,198.19000244140625,1
708,1990-06-29,198.52000427246094,1
709,1990-07-02,199.16000366210938,1
710,1990-07-03,199.47000122070312,1
711,1990-07-05,197.3300018310547,1
712,1990-07-06,198.64999389648438,1
713,1990-07-09,199.13999938964844,1
714,1990-07-10,197.66000366210938,1
715,1990-07-11,199.9600067138672,1
716,1990-07-12,202.11000061035156,1
717,1990-07-13,203.07000732421875,1
718,1990-07-16,203.85000610351562,1
719,1990-07-17,202.97999572753906,1
720,1990-07-18,201.1999969482422,1
721,1990-07-19,201.50999450683594,1
722,1990-07-20,199.64999389648438,1
723,1990-07-23,196.05999755859375,1
724,1990-07-24,196.1999969482422,1
725,1990-07-25,196.9199981689453,1
726,1990-07-26,196.44000244140625,1
727,1990-07-27,195.1199951171875,1
728,1990-07-30,195.8000030517578,1
729,1990-07-31,196.0,1
730,1990-08-01,195.66000366210938,1
731,1990-08-02,193.2899932861328,0
732,1990-08-03,189.50999450683594,0
733,1990-08-06,183.47000122070312,0
734,1990-08-07,183.75999450683594,0
735,1990-08-08,185.83999633789062,0
736,1990-08-09,186.91000366210938,0
737,1990-08-10,184.6199951171875,0
738,1990-08-13,184.61000061035156,0
739,1990-08-14,186.47000122070312,0
